evaluation_run_id,evaluation_id,request_id,timestamp,user_id,session_id,repetition_index,configuration_id,test_case_id,test_case_description,provider,model,context_mode,context_enabled,memory_enabled,user_query,context_summary,generated_response,total_latency_ms,context_building_latency_ms,memory_retrieval_latency_ms,llm_generation_latency_ms,prompt_length_chars,response_length_chars,retrieved_memory_count,retrieved_memories_included,estimated_prompt_tokens,estimated_response_tokens,success,error_message,fallback_used
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_none_memory_false-rep1,84fab6b9-9126-495b-a261-5a735f45b8df,2026-06-01T19:53:07.595986+00:00,9001,9001,1,ollama_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,"The curved pipe fits well between two straight pipes, try connecting it next to one of them. You're close!",1536.779,0.002,0,1536.704,4837,106,0,False,1209,26,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_none_memory_false-rep2,6875dfcb-6d14-4483-b666-f45fb6a311d5,2026-06-01T19:53:09.232263+00:00,9001,9001,2,ollama_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,The curved pipe fits nicely where it makes a turn. Give it a try!,762.053,0.002,0,762.003,4837,65,0,False,1209,16,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_none_memory_false-rep3,1dd61cfa-0552-43d2-b04e-ccacb86221a1,2026-06-01T19:53:10.088791+00:00,9001,9001,3,ollama_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,Try placing the curved pipe next to a straight one. You're close!,581.767,0.002,0,581.704,4837,65,0,False,1209,16,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_false-rep1,67ac281b-eb11-42ef-90cb-07372d9edb0d,2026-06-01T19:53:10.755183+00:00,9001,9001,1,ollama_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",slot_b seems like a good fit for the curved pipe you're holding. Give it a try!,1398.309,0.055,0,1397.992,7065,79,0,False,1766,20,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_false-rep2,65df4ff0-cb23-4483-929c-41d2d890d39a,2026-06-01T19:53:12.246197+00:00,9001,9001,2,ollama_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",It looks like you're close! Try placing the curved pipe in slot B again.,772.19,0.02,0,772.05,7065,72,0,False,1766,18,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_false-rep3,ba063665-3694-4006-8fb2-80c5660c57f8,2026-06-01T19:53:13.091753+00:00,9001,9001,3,ollama_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",slot_b looks like it could use the curved pipe right now. Give it a try!,837.589,0.019,0,837.454,7065,72,0,False,1766,18,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_true-rep1,4df5cc3b-17b8-44d9-b109-87c307cc4541,2026-06-01T19:53:14.027693+00:00,9001,9001,1,ollama_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",The curved pipe goes into slot_b.,2142.393,0.023,270.97,1871.263,8038,33,5,True,2010,8,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_true-rep2,d16f8b05-1abf-4386-94e7-5dbe437749ea,2026-06-01T19:53:16.242120+00:00,9001,9001,2,ollama_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",slot_b,1914.172,0.024,278.338,1635.662,8038,6,5,True,2010,2,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-ollama_full_memory_true-rep3,d7c0a2f4-db1b-4649-9c1c-bd5d8010ce7f,2026-06-01T19:53:18.227873+00:00,9001,9001,3,ollama_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,ollama,qwen2.5:7b,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",Try placing the curved pipe in slot_b. It looks like it fits there perfectly.,2210.871,0.022,235.169,1975.525,8038,77,5,True,2010,19,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_none_memory_false-rep1,30ff91bc-6b1a-4e30-b5f6-d3b9c2a1fa87,2026-06-01T19:53:20.525605+00:00,9001,9001,1,openai_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,"I don’t have enough of the board in view to place it confidently—can you tell me what the nearby connections look like, or describe the open ends around it?",1352.789,0.002,0,1352.722,4837,156,0,False,1209,39,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_none_memory_false-rep2,5ffc7612-6554-4747-ba85-e8f96069df21,2026-06-01T19:53:21.951801+00:00,9001,9001,2,openai_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,I need a bit more to point you the right way—what are the open connections around it?,1153.92,0.002,0,1153.862,4837,85,0,False,1209,21,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_none_memory_false-rep3,78eb2945-e28d-41e7-89ca-93f3d238c9c5,2026-06-01T19:53:23.174167+00:00,9001,9001,3,openai_none_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,none,False,False,Where does the curved pipe go?,Evaluation context disabled for this configuration.,"I can help, but I need to see the current layout first—what connections or open slots are around the curved pipe?",955.195,0.002,0,955.142,4837,113,0,False,1209,28,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_false-rep1,d1d3a6d3-a601-48ba-8273-08b65fd10432,2026-06-01T19:53:24.204771+00:00,9001,9001,1,openai_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.","You’re right at it — the curved short pipe belongs in slot_b. Try placing it there, and then check the next open slot.",1183.551,0.022,0,1183.396,7065,118,0,False,1766,30,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_false-rep2,3126657c-63d0-46ec-a93f-3bb9badff2d0,2026-06-01T19:53:25.451300+00:00,9001,9001,2,openai_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",You’re right next to the spot it belongs in — try the nearby slot you just approached. It’s the one expecting the curved pipe.,1035.574,0.019,0,1035.439,7065,126,0,False,1766,32,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_false-rep3,84d8f88e-7870-450e-8e1a-7cc360be29f0,2026-06-01T19:53:26.553893+00:00,9001,9001,3,openai_full_memory_false,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,False,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",You’re already near the right place — the curved pipe belongs in the nearby slot you’re facing. Try that one first.,1158.864,0.02,0,1158.729,7065,115,0,False,1766,29,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_true-rep1,77ffacfb-8e76-492a-8af8-fa5633ea4e47,2026-06-01T19:53:27.773558+00:00,9001,9001,1,openai_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.",You’re right by the matching slot now — try placing the curved pipe into slot_b.,1271.476,0.017,273.283,998.022,8038,80,5,True,2010,20,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_true-rep2,3ba7c48b-d46e-4993-9249-5e1effe4ce2d,2026-06-01T19:53:29.110501+00:00,9001,9001,2,openai_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.","You’re already near it — the curved pipe belongs in the nearby slot you’re facing, slot_b. Try lining it up carefully; the shape should match cleanly.",3519.313,0.021,337.662,3181.469,8038,150,5,True,2010,38,True,,False
307a29d6-2f9d-4dd4-8433-890fef9135fd,307a29d6-2f9d-4dd4-8433-890fef9135fd-direct_curved_pipe_question-openai_full_memory_true-rep3,8eb78be0-3365-445e-8e34-4ad9f6bb575e,2026-06-01T19:53:32.696675+00:00,9001,9001,3,openai_full_memory_true,direct_curved_pipe_question,Player asks directly where the curved pipe goes.,openai,gpt-5.4-mini,full,True,True,Where does the curved pipe go?,"Player asks directly where the curved pipe goes.. Status=in_progress, Held=curved_short, Correct=1/3, RecentFailures=0, RecentSuccesses=0.","You’re right by the slot that wants the curved pipe—try placing it there. If it doesn’t settle, nudge a little closer and make sure the bend matches the opening.",1674.378,0.031,250.361,1423.78,8038,161,5,True,2010,40,True,,False
